Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
#LIGHTNING LOW
amb_lightning_low_dist_clap,,loaded,amb\weather\thunder\clap_dist_st\amb_thunder_clap_00.wav,,,,,amb_lightning_low_flux_l,,,bus_fx,grp_ambience,snp_ambience,,74,0,85,85,15000,15000,25000,,,,,8,priority,8,oldest,0,100,50,60,0,1,no,2d,default,,nonlooping,,1,0,5000,7500,89,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_lightning_low_dist_clap,,loaded,amb\weather\thunder\clap_dist_st\amb_thunder_clap_01.wav,,,,,amb_lightning_low_flux_l,,,bus_fx,grp_ambience,snp_ambience,,74,0,85,85,15000,15000,25000,,,,,8,priority,8,oldest,0,100,50,60,0,1,no,2d,default,,nonlooping,,1,0,5000,7500,89,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_lightning_low_dist_clap,,loaded,amb\weather\thunder\clap_dist_st\amb_thunder_clap_03.wav,,,,,amb_lightning_low_flux_l,,,bus_fx,grp_ambience,snp_ambience,,74,0,85,85,15000,15000,25000,,,,,8,priority,8,oldest,0,100,50,60,0,1,no,2d,default,,nonlooping,,1,0,5000,7500,89,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_lightning_low_dist_clap,,loaded,amb\weather\thunder\clap_dist_st\amb_thunder_clap_04.wav,,,,,amb_lightning_low_flux_l,,,bus_fx,grp_ambience,snp_ambience,,74,0,85,85,15000,15000,25000,,,,,8,priority,8,oldest,0,100,50,60,0,1,no,2d,default,,nonlooping,,1,0,5000,7500,89,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_lightning_low_dist_clap,,loaded,amb\weather\thunder\clap_dist_st\amb_thunder_clap_05.wav,,,,,amb_lightning_low_flux_l,,,bus_fx,grp_ambience,snp_ambience,,74,0,85,85,15000,15000,25000,,,,,8,priority,8,oldest,0,100,50,60,0,1,no,2d,default,,nonlooping,,1,0,5000,7500,89,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_lightning_low,,loaded,amb\weather\thunder\distant\low\thunder_low_dist_00.wav,,,,,amb_lightning_low_dist_clap,,,bus_fx,grp_ambience,snp_ambience,,74,0,85,85,15000,15000,25000,,,,,8,priority,8,oldest,0,100,50,60,0,1,no,2d,default,,nonlooping,,1,0,5000,7500,89,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_lightning_low,,loaded,amb\weather\thunder\distant\low\thunder_low_dist_01.wav,,,,,amb_lightning_low_dist_clap,,,bus_fx,grp_ambience,snp_ambience,,74,0,85,85,15000,15000,25000,,,,,8,priority,8,oldest,0,100,50,60,0,1,no,2d,default,,nonlooping,,1,0,5000,7500,89,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_lightning_low,,loaded,amb\weather\thunder\distant\low\thunder_low_dist_02.wav,,,,,amb_lightning_low_dist_clap,,,bus_fx,grp_ambience,snp_ambience,,74,0,85,85,15000,15000,25000,,,,,8,priority,8,oldest,0,100,50,60,0,1,no,2d,default,,nonlooping,,1,0,5000,7500,89,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_lightning_low,,loaded,amb\weather\thunder\distant\low\thunder_low_dist_03.wav,,,,,amb_lightning_low_dist_clap,,,bus_fx,grp_ambience,snp_ambience,,74,0,85,85,15000,15000,25000,,,,,8,priority,8,oldest,0,100,50,60,0,1,no,2d,default,,nonlooping,,1,0,5000,7500,89,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,
